Borough,Geographical  District,Admin District,ATS Code,Location Name,Grade Level,Building Code,Building Name,Address,Building Ownership Description,Room No,Area,Function,Is school co-located?,Inside v outside,Is the space shared by any other schools?,Space used for any other purpose beside PE
Q,30,30,30Q112,P.S. 112 Dutch Kills,Elementary,Q112,P.S. 112 - Queens,25-05 37 Avenue,DOE Owned,Outdoor Yard 1,16865,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q122,P.S. 122 Mamie Fay,K-8,Q122,P.S. 122 - Queens,21-21 Ditmars Boulevard,DOE Owned,GYM,4399,Gymnasium,false,Inside,false,false
Q,30,30,30Q122,P.S. 122 Mamie Fay,K-8,Q122,P.S. 122 - Queens,21-21 Ditmars Boulevard,DOE Owned,GYM5,3528,Gymnasium,false,Inside,false,false
Q,30,30,30Q122,P.S. 122 Mamie Fay,K-8,Q122,P.S. 122 - Queens,21-21 Ditmars Boulevard,DOE Owned,Outdoor Yard 1,53740,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q126,Albert Shanker School for Visual and Performing Arts,Junior High-Intermediate-Middle,Q126,I.S. 126 - Queens,31-51 21 Street,DOE Owned,414,888,Dance Room,false,Inside,false,false
Q,30,30,30Q126,Albert Shanker School for Visual and Performing Arts,Junior High-Intermediate-Middle,Q126,I.S. 126 - Queens,31-51 21 Street,DOE Owned,GYM,3233,Gymnasium,false,Inside,false,false
Q,30,30,30Q126,Albert Shanker School for Visual and Performing Arts,Junior High-Intermediate-Middle,Q126,I.S. 126 - Queens,31-51 21 Street,DOE Owned,GYM3,4452,Gymnasium,false,Inside,false,false
Q,30,30,30Q127,P.S. 127 Aerospace Science Magnet School,K-8,Q127,P.S. 127 - Queens,98-01 25 Avenue,DOE Owned,Outdoor Yard 1,7808,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,Q141,I.S. 141 - Queens,37-11 21 Avenue,DOE Owned,300,4104,Gymnasium,false,Inside,false,false
Q,30,30,30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,Q141,I.S. 141 - Queens,37-11 21 Avenue,DOE Owned,301,943,Dance Room,false,Inside,false,false
Q,30,30,30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,Q141,I.S. 141 - Queens,37-11 21 Avenue,DOE Owned,400,4104,Gymnasium,false,Inside,false,false
Q,30,30,30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,Q141,I.S. 141 - Queens,37-11 21 Avenue,DOE Owned,402,4176,Gymnasium,false,Inside,false,false
Q,30,30,30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,Q141,I.S. 141 - Queens,37-11 21 Avenue,DOE Owned,402A,621,Auxiliary Exercise Room,false,Inside,false,false
Q,30,30,30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,Q141,I.S. 141 - Queens,37-11 21 Avenue,DOE Owned,Outdoor Yard 1,9334,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q145,I.S. 145 Joseph Pulitzer,Junior High-Intermediate-Middle,Q145,I.S. 145 - Queens,33-34 80 Street,DOE Owned,GYM,5720,Gymnasium,false,Inside,false,false
Q,30,30,30Q145,I.S. 145 Joseph Pulitzer,Junior High-Intermediate-Middle,Q145,I.S. 145 - Queens,33-34 80 Street,DOE Owned,Outdoor Yard 1,29235,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q148,P.S. 148 Queens,Elementary,Q148,P.S. 148 - Queens,89-02 32 Avenue,DOE Owned,GYM,4176,Gymnasium,false,Inside,false,false
Q,30,30,30Q148,P.S. 148 Queens,Elementary,Q148,P.S. 148 - Queens,89-02 32 Avenue,DOE Owned,Outdoor Yard 1,6876,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q149,P.S. 149 Christa Mcauliffe,Elementary,Q149,P.S. 149 - Queens,93-11 34 Avenue,DOE Owned,400,4234,Gymnasium,false,Inside,false,false
Q,30,30,30Q149,P.S. 149 Christa Mcauliffe,Elementary,Q149,P.S. 149 - Queens,93-11 34 Avenue,DOE Owned,Outdoor Yard 1,3683,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q150,P.S. 150 Queens,Elementary,Q150,P.S. 150 - Queens,40-01 43 Avenue,DOE Owned,GYM,4234,Gymnasium,false,Inside,true,false
Q,30,30,30Q150,P.S. 150 Queens,Elementary,Q150,P.S. 150 - Queens,40-01 43 Avenue,DOE Owned,Outdoor Yard 1,35566,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q151,P.S. 151 Mary D. Carter,Elementary,Q151,P.S. 151 - Queens,50-05 31 Avenue,DOE Owned,GYM,4104,Gymnasium,true,Inside,true,false
Q,30,30,30Q151,P.S. 151 Mary D. Carter,Elementary,Q151,P.S. 151 - Queens,50-05 31 Avenue,DOE Owned,Outdoor Yard 1,64761,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q152,P.S. 152 Gwendoline N. Alleyne School,Elementary,Q152,P.S. 152 - Queens,33-52 62 Street,DOE Owned,GYM,4161,Gymnasium,false,Inside,false,false
Q,30,30,30Q152,P.S. 152 Gwendoline N. Alleyne School,Elementary,Q152,P.S. 152 - Queens,33-52 62 Street,DOE Owned,Outdoor Yard 1,32107,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q166,P.S. 166 Henry Gradstein,Elementary,Q166,P.S. 166 - Queens,33-09 35 Avenue,DOE Owned,300A,615,Auxiliary Exercise Room,false,Inside,false,false
Q,30,30,30Q166,P.S. 166 Henry Gradstein,Elementary,Q166,P.S. 166 - Queens,33-09 35 Avenue,DOE Owned,GYM.,4104,Gymnasium,false,Inside,false,false
Q,30,30,30Q166,P.S. 166 Henry Gradstein,Elementary,Q166,P.S. 166 - Queens,33-09 35 Avenue,DOE Owned,Outdoor Yard 1,4570,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q171,P.S. 171 Peter G. Van Alst,Elementary,Q171,P.S. 171 - Queens,14-14 29 Avenue,DOE Owned,179,3900,Gymnasium,true,Inside,true,false
Q,30,30,30Q171,P.S. 171 Peter G. Van Alst,Elementary,Q171,P.S. 171 - Queens,14-14 29 Avenue,DOE Owned,Outdoor Yard 1,11840,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q204,I.S. 204 Oliver W. Holmes,Junior High-Intermediate-Middle,Q204,I.S. 204 - Queens,36-41 28 Street,DOE Owned,GYMAB,6175,Gymnasium,true,Inside,true,false
Q,30,30,30Q204,I.S. 204 Oliver W. Holmes,Junior High-Intermediate-Middle,Q204,I.S. 204 - Queens,36-41 28 Street,DOE Owned,Outdoor Yard 1,7206,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q212,P.S. 212,Elementary,Q212,P.S. 212 - Queens,34-25 82 Street,DOE Owned,GYM,2832,Gymnasium,false,Inside,false,false
Q,30,30,30Q212,P.S. 212,Elementary,Q212,P.S. 212 - Queens,34-25 82 Street,DOE Owned,Outdoor Yard 1,3500,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora School,Early Childhood,Q222,P.S. 222 (Ecc) - Queens,86-15 37 Avenue,DOE Owned,MULTI,2464,Multi-Purpose Room,true,Inside,true,true
Q,30,30,30Q227,I.S. 227 Louis Armstrong,Junior High-Intermediate-Middle,Q227,I.S. 227 - Queens,32-02 Junction Boulevard,DOE Owned,204,5400,Gymnasium,true,Inside,true,false
Q,30,30,30Q227,I.S. 227 Louis Armstrong,Junior High-Intermediate-Middle,Q227,I.S. 227 - Queens,32-02 Junction Boulevard,DOE Owned,Outdoor Yard 1,30061,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q228,P.S. 228 Early Childhood Magnet School of the Arts,Early Childhood,Q228,P.S. 228 (Ecc) - Queens,32-63 93 Street,DOE Owned,Outdoor Yard 1,4404,Outdoor Yard,false,Outdoor,false,false
Q,30,30,30Q228,P.S. 228 Early Childhood Magnet School of the Arts,Early Childhood,Q228,P.S. 228 (Ecc) - Queens,32-63 93 Street,DOE Owned,313,1044,Multi-Purpose Non Classroom,false,Inside,false,true
Q,30,30,30Q230,I.S. 230,Junior High-Intermediate-Middle,Q230,I.S. 230 - Queens,73-10 34 Avenue,DOE Owned,401,5280,Gymnasium,false,Inside,false,false
Q,30,30,30Q230,I.S. 230,Junior High-Intermediate-Middle,Q297,I.S. 230 Annex - Queens,33-55 74Th Street,DOE Owned,102,2214,Gymnasium/Auditorium/Cafeteria,false,Inside,false,true
Q,30,30,30Q230,I.S. 230,Junior High-Intermediate-Middle,Q297,I.S. 230 Annex - Queens,33-55 74Th Street,DOE Owned,409,828,Weight Room,false,Inside,false,false
Q,30,30,30Q234,P.S. 234,Elementary,Q234,P.S. 234 - Queens,30-15 29 Street,DOE Owned,316,667,Dance Room,true,Inside,true,false
Q,30,30,30Q234,P.S. 234,Elementary,Q234,P.S. 234 - Queens,30-15 29 Street,DOE Owned,C03,2907,Gymnasium,true,Inside,true,false
Q,30,30,30Q234,P.S. 234,Elementary,Q234,P.S. 234 - Queens,30-15 29 Street,DOE Owned,C05,901,Gymnasium,true,Inside,true,false
Q,30,30,30Q234,P.S. 234,Elementary,Q234,P.S. 234 - Queens,30-15 29 Street,DOE Owned,Outdoor Yard 1,8581,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q235,Academy for New Americans,Junior High-Intermediate-Middle,Q234,P.S. 234 - Queens,30-14 30 Street,DOE Owned,316,667,Dance Room,true,Inside,true,false
Q,30,30,30Q235,Academy for New Americans,Junior High-Intermediate-Middle,Q234,P.S. 234 - Queens,30-14 30 Street,DOE Owned,C03,2907,Gymnasium,true,Inside,true,false
Q,30,30,30Q235,Academy for New Americans,Junior High-Intermediate-Middle,Q234,P.S. 234 - Queens,30-14 30 Street,DOE Owned,C05,901,Gymnasium,true,Inside,true,false
Q,30,30,30Q235,Academy for New Americans,Junior High-Intermediate-Middle,Q234,P.S. 234 - Queens,30-14 30 Street,DOE Owned,Outdoor Yard 1,8581,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q258,Energy Tech High School,High school,Q204,I.S. 204 - Queens,36-41 28 Street,DOE Owned,GYMAB,6175,Gymnasium,true,Inside,true,false
Q,30,30,30Q258,Energy Tech High School,High school,Q204,I.S. 204 - Queens,36-41 28 Street,DOE Owned,Outdoor Yard 1,7206,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q280,P.S. 280,Elementary,Q280,P.S. 280 - Queens,34-20 94Th Street,Tax Levy Lease,AUD,6431,Gymnasium/Auditorium,false,Inside,false,true
Q,30,30,30Q286,"Young Women's Leadership School, Astoria",Secondary School,Q739,Young Women'S Leadership Academy- Queens,23-15 Newtown Avenue,Tax Levy Lease,506,1147,Dance Room,false,Inside,false,false
Q,30,30,30Q291,Hunters Point Community Middle School,Junior High-Intermediate-Middle,Q404,Hunters Point Campus - Queens,1-50 51St Avenue,DOE Owned,130,7979,Gymnasium,true,Inside,true,false
Q,30,30,30Q291,Hunters Point Community Middle School,Junior High-Intermediate-Middle,Q404,Hunters Point Campus - Queens,1-50 51St Avenue,DOE Owned,230/40,2001,Auxiliary Exercise Room,true,Inside,true,false
Q,30,30,30Q300,The 30th Avenue School (G&T Citywide),K-8,Q017,P.S. 17 - Queens,28-37 29 Street,DOE Owned,GYM,3080,Gymnasium,true,Inside,true,false
Q,30,30,30Q300,The 30th Avenue School (G&T Citywide),K-8,Q017,P.S. 17 - Queens,28-37 29 Street,DOE Owned,Outdoor Yard 1,5430,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q300,The 30th Avenue School (G&T Citywide),K-8,Q017,P.S. 17 - Queens,28-37 29 Street,DOE Owned,Outdoor Yard 2,3876,Outdoor Yard,true,Outdoor,true,false
Q,30,30,30Q300,The 30th Avenue School (G&T Citywide),K-8,Q126,I.S. 126 - Queens,31-51 21 Street,DOE Owned,414,888,Dance Room,true,Inside,true,false
Q,30,30,30Q300,The 30th Avenue School (G&T Citywide),K-8,Q126,I.S. 126 - Queens,31-51 21 Street,DOE Owned,GYM,3233,Gymnasium,true,Inside,true,false
Q,30,30,30Q300,The 30th Avenue School (G&T Citywide),K-8,Q126,I.S. 126 - Queens,31-51 21 Street,DOE Owned,GYM3,4452,Gymnasium,true,Inside,true,false
Q,30,30,30Q301,Academy for Careers in Television and Film,High school,Q404,Hunters Point Campus - Queens,1-50 51St Avenue,DOE Owned,130,7979,Gymnasium,true,Inside,true,false
Q,30,30,30Q301,Academy for Careers in Television and Film,High school,Q404,Hunters Point Campus - Queens,1-50 51St Avenue,DOE Owned,230/40,2001,Auxiliary Exercise Room,true,Inside,true,false
Q,30,30,30Q329,East Elmhurst Community School,Elementary,Q329,East Elmhurst Community School - Queens,26-25 97Th Street,Tax Levy Lease,B11,4128,Gymnasium/Auditorium/Cafeteria,true,Inside,true,true
Q,30,30,30Q361,The Woodside Community School,Elementary,Q339,P.S. 339 - Queens,39-07 57Th Street,DOE Owned,C16,2773,Gymnasium/Auditorium,true,Inside,true,true
Q,30,30,30Q445,William Cullen Bryant High School,High school,Q445,William C. Bryant Hs - Q,48-10 31 Avenue,DOE Owned,328NAU,1152,Weight Room,false,Inside,false,false
Q,30,30,30Q445,William Cullen Bryant High School,High school,Q445,William C. Bryant Hs - Q,48-10 31 Avenue,DOE Owned,345,966,Dance Room,false,Inside,false,false
Q,30,30,30Q445,William Cullen Bryant High School,High school,Q445,William C. Bryant Hs - Q,48-10 31 Avenue,DOE Owned,B20,580,Weight Room,false,Inside,false,false
Q,30,30,30Q445,William Cullen Bryant High School,High school,Q445,William C. Bryant Hs - Q,48-10 31 Avenue,DOE Owned,B8,1633,Weight Room,false,Inside,false,false
Q,30,30,30Q445,William Cullen Bryant High School,High school,Q445,William C. Bryant Hs - Q,48-10 31 Avenue,DOE Owned,GYM #1,7140,Gymnasium,false,Inside,false,false
Q,30,30,30Q445,William Cullen Bryant High School,High school,Q445,William C. Bryant Hs - Q,48-10 31 Avenue,DOE Owned,GYM #2,3588,Gymnasium,false,Inside,false,false
Q,30,30,30Q445,William Cullen Bryant High School,High school,Q445,William C. Bryant Hs - Q,48-10 31 Avenue,DOE Owned,GYM #3,3657,Gymnasium,false,Inside,false,false
Q,30,30,30Q450,Long Island City High School,High school,Q452,Long Island City Hs(New)-Q,14-30 Broadway,DOE Owned,130,6840,Swimming Pool,true,Inside,true,false
Q,30,30,30Q450,Long Island City High School,High school,Q452,Long Island City Hs(New)-Q,14-30 Broadway,DOE Owned,224,7488,Gymnasium,true,Inside,true,false
Q,30,30,30Q450,Long Island City High School,High school,Q452,Long Island City Hs(New)-Q,14-30 Broadway,DOE Owned,230,2021,Weight Room,true,Inside,true,false
Q,30,30,30Q450,Long Island City High School,High school,Q452,Long Island City Hs(New)-Q,14-30 Broadway,DOE Owned,294,2021,Dance Room,true,Inside,true,false
Q,30,30,30Q450,Long Island City High School,High school,Q452,Long Island City Hs(New)-Q,14-30 Broadway,DOE Owned,424,7770,Gymnasium,true,Inside,true,false
Q,30,30,30Q501,Frank Sinatra School of the Arts High School,High school,Q570,Frank Sinatra High School-Q,35-12 35Th Avenue,DOE Owned,231,8056,Gymnasium,true,Inside,true,false
Q,30,30,30Q501,Frank Sinatra School of the Arts High School,High school,Q570,Frank Sinatra High School-Q,35-12 35Th Avenue,DOE Owned,301,1560,Dance Room,true,Inside,true,false
Q,30,30,30Q501,Frank Sinatra School of the Arts High School,High school,Q570,Frank Sinatra High School-Q,35-12 35Th Avenue,DOE Owned,303,1500,Dance Room,true,Inside,true,false
Q,30,30,30Q502,Information Technology High School,High school,Q725,Hs For Information Tech - Queens,21-16 44Th Road,Tax Levy Lease,403,4264,Gymnasium,true,Inside,true,false
Q,30,30,30Q502,Information Technology High School,High school,Q725,Hs For Information Tech - Queens,21-16 44Th Road,Tax Levy Lease,412,1008,Weight Room,true,Inside,true,false
Q,30,30,30Q502,Information Technology High School,High school,Q725,Hs For Information Tech - Queens,21-16 44Th Road,Tax Levy Lease,432,832,Auxiliary Exercise Room,true,Inside,true,false
Q,30,30,30Q555,Newcomers High School,High school,Q450,Newcomers High School (Old Lic)-Q,28-01 41 Avenue,DOE Owned,222,5040,Gymnasium,true,Inside,true,false
Q,30,30,30Q555,Newcomers High School,High school,Q450,Newcomers High School (Old Lic)-Q,28-01 41 Avenue,DOE Owned,417,4346,Gymnasium,true,Inside,true,false
Q,30,30,30Q555,Newcomers High School,High school,Q450,Newcomers High School (Old Lic)-Q,28-01 41 Avenue,DOE Owned,UP2/AUD,324,Weight Room,true,Inside,true,false
Q,30,30,30Q575,Academy of American Studies,High school,Q450,Newcomers High School (Old Lic)-Q,28-01 41 Avenue,DOE Owned,222,5040,Gymnasium,true,Inside,true,false
Q,30,30,30Q575,Academy of American Studies,High school,Q450,Newcomers High School (Old Lic)-Q,28-01 41 Avenue,DOE Owned,417,4346,Gymnasium,true,Inside,true,false
Q,30,30,30Q575,Academy of American Studies,High school,Q450,Newcomers High School (Old Lic)-Q,28-01 41 Avenue,DOE Owned,UP2/AUD,324,Weight Room,true,Inside,true,false
Q,30,30,30Q580,Baccalaureate School for Global Education,Secondary School,Q798,Baccalaureate Scl For Global Ed-Q,34-12 36 Avenue,Tax Levy Lease,202,920,Weight Room,false,Inside,false,false
Q,30,30,30Q580,Baccalaureate School for Global Education,Secondary School,Q798,Baccalaureate Scl For Global Ed-Q,34-12 36 Avenue,Tax Levy Lease,214,805,Dance Room,false,Inside,false,false
R,31,31,31R001,P.S. 001 Tottenville,Elementary,R001,P.S. 1 - Staten Island,58 Summit Street,DOE Owned,Outdoor Yard 1,33203,Outdoor Yard,false,Outdoor,false,false
R,31,31,31R001,P.S. 001 Tottenville,Elementary,R802,P.S. 1 Annex - Staten Island,58 Summit Street,DOE Owned,OB9,2128,Gymnasium,false,Inside,false,false
R,31,31,31R001,P.S. 001 Tottenville,Elementary,R001,P.S. 1 - Staten Island,58 Summit Street,DOE Owned,BASEMENT,6930,Playroom/Cafeteria,false,Inside,false,true
R,31,31,31R002,I.S. R002 George L. Egbert,Junior High-Intermediate-Middle,R002,I.S. 2 - Staten Island,333 Midland Avenue,DOE Owned,GYM,6435,Gymnasium,false,Inside,false,false
R,31,31,31R003,P.S. 003 The Margaret Gioiosa School,Elementary,R003,P.S. 3 - Staten Island,80 South Goff Avenue,DOE Owned,115,936,Dance Room,true,Inside,true,false
R,31,31,31R003,P.S. 003 The Margaret Gioiosa School,Elementary,R003,P.S. 3 - Staten Island,80 South Goff Avenue,DOE Owned,GYM,2700,Gymnasium,true,Inside,true,false
R,31,31,31R003,P.S. 003 The Margaret Gioiosa School,Elementary,R003,P.S. 3 - Staten Island,80 South Goff Avenue,DOE Owned,Outdoor Yard 1,40247,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R003,P.S. 003 The Margaret Gioiosa School,Elementary,R003,P.S. 3 - Staten Island,80 South Goff Avenue,DOE Owned,Outdoor Yard 2,6496,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R003,P.S. 003 The Margaret Gioiosa School,Elementary,R826,P.S. 3 Annex - Staten Island,6581 Hylan Boulevard,Tax Levy Lease,Outdoor Yard 1,20502,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R003,P.S. 003 The Margaret Gioiosa School,Elementary,R827,P.S. 3 Annex - Staten Island,6581 Hylan Boulevard,Tax Levy Lease,GYM,7788,Gymnasium,true,Inside,true,false
R,31,31,31R004,P.S. 004 Maurice Wollin,Elementary,R004,P.S. 4 - Staten Island,200 Nedra Lane,DOE Owned,GYM,3000,Gymnasium,true,Inside,true,false
R,31,31,31R004,P.S. 004 Maurice Wollin,Elementary,R004,P.S. 4 - Staten Island,200 Nedra Lane,DOE Owned,Outdoor Yard 1,30175,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R005,P.S. 005 Huguenot,Elementary,R005,P.S. 5 - Staten Island,348 Deisius Street,DOE Owned,Outdoor Yard 1,82663,Outdoor Yard,false,Outdoor,false,false
R,31,31,31R005,P.S. 005 Huguenot,Elementary,R005,P.S. 5 - Staten Island,348 Deisius Street,DOE Owned,1 FLOOR,1749,Playroom/Cafeteria,false,Inside,false,true
R,31,31,31R006,P.S. 6 Corporal Allan F. Kivlehan School,Elementary,R006,P.S. 6 - Staten Island,555 Page Avenue,DOE Owned,250,2881,Gymnasium,false,Inside,false,false
R,31,31,31R006,P.S. 6 Corporal Allan F. Kivlehan School,Elementary,R006,P.S. 6 - Staten Island,555 Page Avenue,DOE Owned,Outdoor Yard 1,43197,Outdoor Yard,false,Outdoor,false,false
R,31,31,31R007,I.S. 007 Elias Bernstein,Junior High-Intermediate-Middle,R007,I.S. 7 - Staten Island,1270 Huguenot Avenue,DOE Owned,200,1116,Dance Room,true,Inside,true,false
R,31,31,31R007,I.S. 007 Elias Bernstein,Junior High-Intermediate-Middle,R007,I.S. 7 - Staten Island,1270 Huguenot Avenue,DOE Owned,B79,1152,Weight Room,true,Inside,true,false
R,31,31,31R007,I.S. 007 Elias Bernstein,Junior High-Intermediate-Middle,R007,I.S. 7 - Staten Island,1270 Huguenot Avenue,DOE Owned,GYM,6305,Gymnasium,true,Inside,true,false
R,31,31,31R007,I.S. 007 Elias Bernstein,Junior High-Intermediate-Middle,R007,I.S. 7 - Staten Island,1270 Huguenot Avenue,DOE Owned,Outdoor Yard 1,8092,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R008,P.S. 8 Shirlee Solomon,Elementary,R008,P.S. 8 - Staten Island,112 Lindenwood Road,DOE Owned,BG,3795,Gymnasium,false,Inside,false,false
R,31,31,31R008,P.S. 8 Shirlee Solomon,Elementary,R008,P.S. 8 - Staten Island,112 Lindenwood Road,DOE Owned,Outdoor Yard 1,23864,Outdoor Yard,false,Outdoor,false,false
R,31,31,31R009,Naples Street Elementary School,Elementary,R048,P.S. 48 - Staten Island,1055 Targee Street,DOE Owned,119,616,Dance Room,true,Inside,true,false
R,31,31,31R009,Naples Street Elementary School,Elementary,R048,P.S. 48 - Staten Island,1055 Targee Street,DOE Owned,Outdoor Yard 1,6106,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R010,Fort Hill Collaborative Elementary School,Elementary,R016,P.S. 16 - Staten Island,80 Monroe Avenue,DOE Owned,GYM,3240,Gymnasium,true,Inside,true,false
R,31,31,31R010,Fort Hill Collaborative Elementary School,Elementary,R016,P.S. 16 - Staten Island,80 Monroe Avenue,DOE Owned,Outdoor Yard 1,35553,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R010,Fort Hill Collaborative Elementary School,Elementary,R016,P.S. 16 - Staten Island,80 Monroe Avenue,DOE Owned,Outdoor Yard 2,4906,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R011,P.S. 11 Thomas Dongan School,Elementary,R011,P.S. 11 - Staten Island,50 Jefferson Street,DOE Owned,310,3850,Gymnasium,false,Inside,false,false
R,31,31,31R011,P.S. 11 Thomas Dongan School,Elementary,R011,P.S. 11 - Staten Island,50 Jefferson Street,DOE Owned,Outdoor Yard 1,42443,Outdoor Yard,false,Outdoor,false,false
R,31,31,31R013,P.S. 013 M. L. Lindemeyer,Elementary,R013,P.S. 13 - Staten Island,191 Vermont Avenue,DOE Owned,124,3332,Gymnasium,false,Inside,false,false
R,31,31,31R013,P.S. 013 M. L. Lindemeyer,Elementary,R013,P.S. 13 - Staten Island,191 Vermont Avenue,DOE Owned,Outdoor Yard 1,73011,Outdoor Yard,false,Outdoor,false,false
R,31,31,31R016,P.S. 016 John J. Driscoll,Elementary,R016,P.S. 16 - Staten Island,80 Monroe Avenue,DOE Owned,GYM,3240,Gymnasium,true,Inside,true,false
R,31,31,31R016,P.S. 016 John J. Driscoll,Elementary,R016,P.S. 16 - Staten Island,80 Monroe Avenue,DOE Owned,Outdoor Yard 1,35553,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R016,P.S. 016 John J. Driscoll,Elementary,R016,P.S. 16 - Staten Island,80 Monroe Avenue,DOE Owned,Outdoor Yard 2,4906,Outdoor Yard,true,Outdoor,true,false
R,31,31,31R018,P.S. 018 John G. Whittier,Elementary,R018,P.S. 18 - Staten Island,221 Broadway,DOE Owned,GYM,3752,Gymnasium,false,Inside,false,false
R,31,31,31R018,P.S. 018 John G. Whittier,Elementary,R018,P.S. 18 - Staten Island,221 Broadway,DOE Owned,WEIGHT,480,Weight Room,false,Inside,false,false
